Weekly Return
-0.16666755874294475
3.6728624064529005e-07
-0.11851766848783428
0.02521031645830097
-0.008196799501447726
-0.03305815564403208
-0.1196582995082483
0.1262137099646388
-0.05172462859715265
-0.05454597039657702
0.009615475543380263
-0.06666738476106908
-0.10203969296623605
-0.07954375848004182
-0.14814800761962307
0.014492841414983599
-0.08571493801885602
-0.09375078034538045
0.01724152353791904
0.20338987783172344
0.1690125704040942
0.07228725481843667
-0.044942834179754816
-0.01176386192895117
-0.0714266842006587
0.025642663688558633
-0.09375066589354794
0.20689051464219463
-0.11999520436814635
0.15583955999636337
0.011234833470237729
0.0
-0.13332884089916944
-0.012820609810032845
-0.025974225024219196
-0.01333343823723014
0.013513621271819262
-0.02666685461948191
-0.054794939787127565
0.01449285312055476
0.05357185549639642
0.016949288155012836
0.2266624617688125
0.19565311896851767
0.054545982859344054
-0.08620771660242209
0.03773622951644272
0.0727279942144156
0.016949319704097132
-3.8163885098967525e-16
-0.07500068638417304
-0.09910008941367246
-0.10000108838192245
0.1111124365815511
-0.010000099167330846
-0.030303366959276552
-0.020833532177465044
-0.010638427726499347
0.021505641667591193
-0.007137316361649324
-0.031176729786225207
0.008065151053426228
0.016381323048045654
0.07999605880932117
0.0005102018544823863
-0.018357983895680514
0.11844156580201304
0.04253201383602934
-0.034814162369436914
-0.06772173085128547
-0.03182911321765501
-0.11513733502454922
0.025759568281592406
-0.0061574476690791306
-0.007410399023981058
-0.021132507864506326
0.02200549641375688
-0.01588367886222268
-0.0071480423614363
-0.08464107117845365
-0.01924127946324003
-0.07810319899870863
0.003731703959395358
-0.0939509680311733
-0.05988687605590847
0.15120321702684278
0.05525814646410164
0.08846376553473628
0.0336336912537387
-0.0335749988706705
0.012213103902308897
0.02331529286309987
-0.08389377117295944
-0.004894121955422794
0.0907027532531632
0.06200138327430929
0.0743855369057864
0.03495973824415547
0.02996035997878887
0.011264793238570357
0.017784106157128166
0.10416486230450665
0.03519447124484676
0.05429975753172707
-0.00235672727789423
0.02039642629949338
0.03737998802010613
0.028303923980467712
0.02217869292462088
0.009010437170714414
-0.07908649464251878
-0.03889879400164786
-0.0012756430892599258
-0.002612682233794073
