date,pct_change
2018-05-06,2.4259059606620736
2018-05-13,6.489775891235827
2018-05-20,-1.5327558923677231
2018-05-27,0.1629116672021591
2018-06-03,0.14735385195325587
2018-06-10,5.094514658283575
2018-06-17,2.244629399640192
2018-06-24,-0.18841687445977584
2018-07-01,-4.804424038298174
2018-07-08,-0.972317135596108
2018-07-15,14.38559559902887
2018-07-22,1.5834821490006967
2018-07-29,4.316366294593624
2018-08-05,0.13735828034678432
2018-08-12,3.7570954518562933
2018-08-19,-1.8682591371002588
2018-08-26,-0.22469374088048824
2018-09-02,1.9159144016892493
2018-09-09,-4.187726891590107
2018-09-16,-0.4055600988260877
2018-09-23,-0.7815157622789459
2018-09-30,1.055666118393641
2018-10-07,0.24524783010706486
2018-10-14,7.094607832954482
2018-10-21,-2.32359444517912
